game_id,seed,game_index_within_seed,strategy,winner,village_win,wolf_win,seer_seat,seer_side,seer_seat_type,wolf_seats,wolves_on_edge,wolves_on_inner,wolves_left_side,wolves_right_side,first_check_target,first_check_target_role,first_check_target_is_wolf,first_check_target_seat_type,first_check_target_side,all_seer_check_targets_in_order,all_seer_check_roles_in_order,total_seer_checks,seer_found_any_wolf,seer_found_wolf_count,first_check_wolf,seer_survived_to_game_end,seer_death_round,total_rounds,final_alive_players,final_alive_wolves,final_alive_villagers
default_seed_46_game_467,46,467,default,village,1,0,5,left,edge,"[2,6,10]",2,1,1,2,4,hunter,0,inner,left,"[4,9,4,1]","[""hunter"",""villager"",""hunter"",""villager""]",4,0,0,0,1,,4,3,0,3
default_seed_46_game_468,46,468,default,wolf,0,1,5,left,edge,"[3,4,8]",0,3,2,1,2,villager,0,inner,left,"[2,4,6]","[""villager"",""werewolf"",""villager""]",3,1,1,0,0,3,4,2,1,1
default_seed_46_game_469,46,469,default,wolf,0,1,10,right,edge,"[3,4,9]",0,3,2,1,5,villager,0,edge,left,"[5,1,5]","[""villager"",""villager"",""villager""]",3,0,0,0,0,3,3,4,2,2
default_seed_46_game_470,46,470,default,wolf,0,1,2,left,inner,"[1,8,10]",2,1,1,2,3,villager,0,inner,left,"[3,5,10]","[""villager"",""villager"",""werewolf""]",3,1,1,0,1,,3,4,2,2
default_seed_46_game_471,46,471,default,village,1,0,8,right,inner,"[1,4,6]",2,1,2,1,6,werewolf,1,edge,right,"[6,2,4]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,0,3,4,2,0,2
default_seed_46_game_472,46,472,default,village,1,0,1,left,edge,"[3,5,9]",1,2,2,1,8,witch,0,inner,right,"[8,9,4]","[""witch"",""werewolf"",""villager""]",3,1,1,0,0,3,4,2,0,2
default_seed_46_game_473,46,473,default,village,1,0,10,right,edge,"[6,7,9]",1,2,0,3,1,villager,0,edge,left,"[1,5,7]","[""villager"",""witch"",""werewolf""]",3,1,1,0,1,,3,3,0,3
default_seed_46_game_474,46,474,default,village,1,0,9,right,inner,"[3,4,5]",1,2,3,0,10,hunter,0,edge,right,"[10,1,8]","[""hunter"",""villager"",""witch""]",3,0,0,0,1,,3,4,0,4
default_seed_46_game_475,46,475,default,wolf,0,1,3,left,inner,"[6,8,9]",1,2,0,3,6,werewolf,1,edge,right,"[6,5,10]","[""werewolf"",""villager"",""hunter""]",3,1,1,1,0,3,4,2,1,1
default_seed_46_game_476,46,476,default,village,1,0,5,left,edge,"[2,3,6]",1,2,2,1,7,hunter,0,inner,right,"[7,2,6]","[""hunter"",""werewolf"",""werewolf""]",3,1,2,0,0,3,3,4,0,4
default_seed_46_game_477,46,477,default,wolf,0,1,5,left,edge,"[2,6,8]",1,2,1,2,8,werewolf,1,inner,right,"[8,10]","[""werewolf"",""witch""]",2,1,1,1,0,2,3,4,2,2
default_seed_46_game_478,46,478,default,wolf,0,1,1,left,edge,"[4,8,10]",1,2,1,2,7,villager,0,inner,right,"[7,2]","[""villager"",""witch""]",2,0,0,0,0,2,2,6,3,3
default_seed_46_game_479,46,479,default,village,1,0,2,left,inner,"[1,4,5]",2,1,3,0,5,werewolf,1,edge,left,"[5,9,10]","[""werewolf"",""villager"",""villager""]",3,1,1,1,1,,3,4,0,4
default_seed_46_game_480,46,480,default,wolf,0,1,8,right,inner,"[2,5,7]",1,2,2,1,6,villager,0,edge,right,"[6,10,7]","[""villager"",""witch"",""werewolf""]",3,1,1,0,0,3,3,4,2,2
default_seed_46_game_481,46,481,default,village,1,0,5,left,edge,"[2,6,10]",2,1,1,2,7,villager,0,inner,right,"[7,6,2]","[""villager"",""werewolf"",""werewolf""]",3,1,2,0,0,3,4,2,0,2
default_seed_46_game_482,46,482,default,village,1,0,1,left,edge,"[3,9,10]",1,2,1,2,9,werewolf,1,inner,right,"[9,2,10]","[""werewolf"",""hunter"",""werewolf""]",3,1,2,1,1,,3,5,0,5
default_seed_46_game_483,46,483,default,wolf,0,1,6,right,edge,"[5,7,8]",1,2,1,2,9,villager,0,inner,right,[9],"[""villager""]",1,0,0,0,0,1,3,4,2,2
default_seed_46_game_484,46,484,default,village,1,0,5,left,edge,"[3,6,8]",1,2,1,2,8,werewolf,1,inner,right,"[8,2]","[""werewolf"",""villager""]",2,1,1,1,0,2,4,3,0,3
default_seed_46_game_485,46,485,default,wolf,0,1,7,right,inner,"[1,2,10]",2,1,2,1,1,werewolf,1,edge,left,"[1,2,6]","[""werewolf"",""werewolf"",""villager""]",3,1,2,1,0,3,4,2,1,1
default_seed_46_game_486,46,486,default,village,1,0,1,left,edge,"[6,8,9]",1,2,0,3,8,werewolf,1,inner,right,"[8,9,2]","[""werewolf"",""werewolf"",""villager""]",3,1,2,1,1,,3,3,0,3
default_seed_46_game_487,46,487,default,village,1,0,3,left,inner,"[2,5,7]",1,2,2,1,2,werewolf,1,inner,left,"[2,6]","[""werewolf"",""villager""]",2,1,1,1,0,2,4,3,0,3
default_seed_46_game_488,46,488,default,village,1,0,8,right,inner,"[1,6,7]",2,1,1,2,5,villager,0,edge,left,"[5,9,5]","[""villager"",""hunter"",""villager""]",3,0,0,0,0,3,3,4,0,4
default_seed_46_game_489,46,489,default,wolf,0,1,7,right,inner,"[6,8,9]",1,2,0,3,3,villager,0,inner,left,"[3,1,5]","[""villager"",""witch"",""hunter""]",3,0,0,0,0,3,4,2,1,1
default_seed_46_game_490,46,490,default,wolf,0,1,8,right,inner,"[4,9,10]",1,2,1,2,3,villager,0,inner,left,"[3,6]","[""villager"",""villager""]",2,0,0,0,0,2,2,6,3,3
default_seed_46_game_491,46,491,default,village,1,0,7,right,inner,"[1,4,10]",2,1,2,1,1,werewolf,1,edge,left,"[1,4,10]","[""werewolf"",""werewolf"",""werewolf""]",3,1,3,1,1,,3,4,0,4
default_seed_46_game_492,46,492,default,village,1,0,5,left,edge,"[1,6,10]",3,0,1,2,3,hunter,0,inner,left,"[3,10,2]","[""hunter"",""werewolf"",""villager""]",3,1,1,0,0,3,3,4,0,4
default_seed_46_game_493,46,493,default,wolf,0,1,5,left,edge,"[3,7,10]",1,2,1,2,2,villager,0,inner,left,"[2,3,10]","[""villager"",""werewolf"",""werewolf""]",3,1,2,0,0,3,3,4,2,2
default_seed_46_game_494,46,494,default,village,1,0,7,right,inner,"[2,3,9]",0,3,2,1,9,werewolf,1,inner,right,"[9,4]","[""werewolf"",""villager""]",2,1,1,1,0,2,3,3,0,3
default_seed_46_game_495,46,495,default,wolf,0,1,3,left,inner,"[1,8,9]",1,2,1,2,10,witch,0,edge,right,[10],"[""witch""]",1,0,0,0,0,1,4,2,1,1
default_seed_46_game_496,46,496,default,wolf,0,1,9,right,inner,"[3,4,8]",0,3,2,1,8,werewolf,1,inner,right,"[8,10]","[""werewolf"",""villager""]",2,1,1,1,0,2,3,4,2,2
default_seed_46_game_497,46,497,default,village,1,0,6,right,edge,"[1,2,7]",1,2,2,1,7,werewolf,1,inner,right,[7],"[""werewolf""]",1,1,1,1,0,1,3,4,0,4
default_seed_46_game_498,46,498,default,village,1,0,3,left,inner,"[1,5,8]",2,1,2,1,1,werewolf,1,edge,left,[1],"[""werewolf""]",1,1,1,1,0,1,4,2,0,2
default_seed_46_game_499,46,499,default,wolf,0,1,8,right,inner,"[4,6,9]",1,2,1,2,10,villager,0,edge,right,"[10,3]","[""villager"",""witch""]",2,0,0,0,0,2,2,6,3,3
default_seed_46_game_500,46,500,default,wolf,0,1,10,right,edge,"[3,7,9]",0,3,1,2,6,witch,0,edge,right,"[6,1]","[""witch"",""villager""]",2,0,0,0,0,2,3,4,2,2
random_seed_46_game_1,46,1,random,village,1,0,2,left,inner,"[3,8,10]",1,2,1,2,3,werewolf,1,inner,left,"[3,1,4,9]","[""werewolf"",""villager"",""villager"",""villager""]",4,1,1,1,1,,4,2,0,2
random_seed_46_game_2,46,2,random,wolf,0,1,6,right,edge,"[7,9,10]",1,2,0,3,8,villager,0,inner,right,"[8,10]","[""villager"",""werewolf""]",2,1,1,0,0,2,3,4,2,2
random_seed_46_game_3,46,3,random,wolf,0,1,4,left,inner,"[2,7,10]",1,2,1,2,6,villager,0,edge,right,"[6,8,10,7]","[""villager"",""villager"",""werewolf"",""werewolf""]",4,1,2,0,0,4,4,2,1,1
random_seed_46_game_4,46,4,random,wolf,0,1,7,right,inner,"[1,2,6]",2,1,2,1,4,villager,0,inner,left,"[4,10,2]","[""villager"",""hunter"",""werewolf""]",3,1,1,0,0,3,4,4,2,2
random_seed_46_game_5,46,5,random,wolf,0,1,5,left,edge,"[2,4,7]",0,3,2,1,8,villager,0,inner,right,"[8,2,6]","[""villager"",""werewolf"",""villager""]",3,1,1,0,1,,3,4,2,2
random_seed_46_game_6,46,6,random,village,1,0,2,left,inner,"[5,7,9]",1,2,1,2,1,villager,0,edge,left,"[1,5,9]","[""villager"",""werewolf"",""werewolf""]",3,1,2,0,1,,3,4,0,4
random_seed_46_game_7,46,7,random,wolf,0,1,10,right,edge,"[6,7,8]",1,2,0,3,9,witch,0,inner,right,"[9,1,5]","[""witch"",""villager"",""hunter""]",3,0,0,0,0,3,3,4,2,2
random_seed_46_game_8,46,8,random,village,1,0,1,left,edge,"[4,5,10]",2,1,2,1,3,villager,0,inner,left,"[3,4,8,10]","[""villager"",""werewolf"",""villager"",""werewolf""]",4,1,2,0,0,4,4,2,0,2
random_seed_46_game_9,46,9,random,wolf,0,1,5,left,edge,"[3,7,10]",1,2,1,2,2,hunter,0,inner,left,"[2,6,1]","[""hunter"",""villager"",""villager""]",3,0,0,0,0,3,3,4,2,2
random_seed_46_game_10,46,10,random,wolf,0,1,1,left,edge,"[5,6,7]",2,1,1,2,8,villager,0,inner,right,"[8,5]","[""villager"",""werewolf""]",2,1,1,0,0,2,3,4,2,2
random_seed_46_game_11,46,11,random,village,1,0,10,right,edge,"[3,6,7]",1,2,1,2,9,witch,0,inner,right,"[9,5,6]","[""witch"",""villager"",""werewolf""]",3,1,1,0,1,,3,4,0,4
random_seed_46_game_12,46,12,random,wolf,0,1,2,left,inner,"[4,6,8]",1,2,1,2,4,werewolf,1,inner,left,[4],"[""werewolf""]",1,1,1,1,0,1,3,2,1,1
random_seed_46_game_13,46,13,random,wolf,0,1,8,right,inner,"[4,7,10]",1,2,1,2,9,hunter,0,inner,right,"[9,10,6]","[""hunter"",""werewolf"",""villager""]",3,1,1,0,0,3,3,4,2,2
random_seed_46_game_14,46,14,random,village,1,0,8,right,inner,"[3,4,6]",1,2,2,1,5,villager,0,edge,left,"[5,7]","[""villager"",""villager""]",2,0,0,0,0,2,4,3,0,3
random_seed_46_game_15,46,15,random,wolf,0,1,2,left,inner,"[5,7,8]",1,2,1,2,6,villager,0,edge,right,"[6,5,4]","[""villager"",""werewolf"",""villager""]",3,1,1,0,0,3,4,2,1,1
random_seed_46_game_16,46,16,random,village,1,0,3,left,inner,"[1,2,4]",1,2,3,0,1,werewolf,1,edge,left,"[1,10,7,5]","[""werewolf"",""hunter"",""villager"",""villager""]",4,1,1,1,0,4,4,2,0,2
random_seed_46_game_17,46,17,random,wolf,0,1,1,left,edge,"[2,5,9]",1,2,2,1,3,hunter,0,inner,left,[3],"[""hunter""]",1,0,0,0,0,1,4,2,1,1
random_seed_46_game_18,46,18,random,village,1,0,4,left,inner,"[2,7,10]",1,2,1,2,1,villager,0,edge,left,"[1,9,10]","[""villager"",""witch"",""werewolf""]",3,1,1,0,0,3,3,3,0,3
random_seed_46_game_19,46,19,random,wolf,0,1,5,left,edge,"[4,8,10]",1,2,1,2,10,werewolf,1,edge,right,"[10,3]","[""werewolf"",""hunter""]",2,1,1,1,0,2,4,2,1,1
random_seed_46_game_20,46,20,random,village,1,0,5,left,edge,"[3,6,7]",1,2,1,2,6,werewolf,1,edge,right,"[6,3,9]","[""werewolf"",""werewolf"",""villager""]",3,1,2,1,0,3,3,4,0,4
random_seed_46_game_21,46,21,random,wolf,0,1,8,right,inner,"[4,6,9]",1,2,1,2,5,villager,0,edge,left,"[5,7]","[""villager"",""villager""]",2,0,0,0,0,2,4,2,1,1
random_seed_46_game_22,46,22,random,wolf,0,1,4,left,inner,"[3,7,9]",0,3,1,2,6,villager,0,edge,right,"[6,9]","[""villager"",""werewolf""]",2,1,1,0,1,,2,6,3,3
random_seed_46_game_23,46,23,random,wolf,0,1,6,right,edge,"[1,7,9]",1,2,1,2,4,witch,0,inner,left,[4],"[""witch""]",1,0,0,0,0,1,3,6,3,3
random_seed_46_game_24,46,24,random,village,1,0,6,right,edge,"[4,9,10]",1,2,1,2,10,werewolf,1,edge,right,"[10,2,9]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,1,,3,5,0,5
random_seed_46_game_25,46,25,random,village,1,0,8,right,inner,"[4,7,10]",1,2,1,2,5,witch,0,edge,left,"[5,9,1]","[""witch"",""villager"",""hunter""]",3,0,0,0,1,,3,4,0,4
random_seed_46_game_26,46,26,random,village,1,0,2,left,inner,"[3,6,7]",1,2,1,2,3,werewolf,1,inner,left,"[3,4,9,6]","[""werewolf"",""villager"",""villager"",""werewolf""]",4,1,2,1,0,4,4,2,0,2
random_seed_46_game_27,46,27,random,wolf,0,1,9,right,inner,"[4,7,8]",0,3,1,2,5,hunter,0,edge,left,"[5,2]","[""hunter"",""villager""]",2,0,0,0,0,2,3,6,3,3
random_seed_46_game_28,46,28,random,wolf,0,1,9,right,inner,"[7,8,10]",1,2,0,3,5,hunter,0,edge,left,"[5,6]","[""hunter"",""villager""]",2,0,0,0,0,2,2,6,3,3
random_seed_46_game_29,46,29,random,wolf,0,1,5,left,edge,"[2,3,10]",1,2,2,1,2,werewolf,1,inner,left,"[2,9]","[""werewolf"",""hunter""]",2,1,1,1,0,2,3,4,2,2
random_seed_46_game_30,46,30,random,wolf,0,1,1,left,edge,"[4,8,10]",1,2,1,2,9,witch,0,inner,right,"[9,7]","[""witch"",""hunter""]",2,0,0,0,0,2,2,6,3,3
random_seed_46_game_31,46,31,random,wolf,0,1,10,right,edge,"[1,5,7]",2,1,2,1,1,werewolf,1,edge,left,[1],"[""werewolf""]",1,1,1,1,0,1,3,4,2,2
random_seed_46_game_32,46,32,random,wolf,0,1,5,left,edge,"[4,6,8]",1,2,1,2,10,villager,0,edge,right,"[10,9]","[""villager"",""villager""]",2,0,0,0,0,2,2,6,3,3
random_seed_46_game_33,46,33,random,village,1,0,10,right,edge,"[6,8,9]",1,2,0,3,6,werewolf,1,edge,right,"[6,7,3]","[""werewolf"",""villager"",""hunter""]",3,1,1,1,0,3,3,5,0,5
random_seed_46_game_34,46,34,random,wolf,0,1,4,left,inner,"[6,8,9]",1,2,0,3,1,villager,0,edge,left,"[1,9]","[""villager"",""werewolf""]",2,1,1,0,0,2,3,4,2,2
random_seed_46_game_35,46,35,random,village,1,0,8,right,inner,"[2,3,5]",1,2,3,0,6,villager,0,edge,right,"[6,4]","[""villager"",""hunter""]",2,0,0,0,0,2,4,2,0,2
random_seed_46_game_36,46,36,random,wolf,0,1,5,left,edge,"[2,3,6]",1,2,2,1,8,witch,0,inner,right,"[8,4,6,3]","[""witch"",""villager"",""werewolf"",""werewolf""]",4,1,2,0,0,4,4,2,1,1
random_seed_46_game_37,46,37,random,wolf,0,1,3,left,inner,"[2,4,8]",0,3,2,1,2,werewolf,1,inner,left,"[2,5]","[""werewolf"",""villager""]",2,1,1,1,0,2,4,4,2,2
random_seed_46_game_38,46,38,random,wolf,0,1,9,right,inner,"[6,7,10]",2,1,0,3,1,villager,0,edge,left,"[1,2]","[""villager"",""villager""]",2,0,0,0,1,,2,6,3,3
random_seed_46_game_39,46,39,random,village,1,0,8,right,inner,"[1,5,7]",2,1,2,1,6,villager,0,edge,right,"[6,4,7]","[""villager"",""villager"",""werewolf""]",3,1,1,0,1,,3,3,0,3
random_seed_46_game_40,46,40,random,wolf,0,1,6,right,edge,"[1,4,5]",2,1,3,0,3,villager,0,inner,left,"[3,8,10]","[""villager"",""witch"",""hunter""]",3,0,0,0,0,3,3,4,2,2
random_seed_46_game_41,46,41,random,wolf,0,1,2,left,inner,"[5,6,10]",3,0,1,2,10,werewolf,1,edge,right,"[10,4,1]","[""werewolf"",""villager"",""villager""]",3,1,1,1,0,3,3,4,2,2
random_seed_46_game_42,46,42,random,wolf,0,1,10,right,edge,"[2,4,8]",0,3,2,1,4,werewolf,1,inner,left,"[4,9,2]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,0,3,4,2,1,1
random_seed_46_game_43,46,43,random,wolf,0,1,3,left,inner,"[4,5,9]",1,2,2,1,10,villager,0,edge,right,[10],"[""villager""]",1,0,0,0,0,1,4,4,2,2
random_seed_46_game_44,46,44,random,wolf,0,1,9,right,inner,"[4,7,8]",0,3,1,2,1,villager,0,edge,left,"[1,2]","[""villager"",""witch""]",2,0,0,0,0,2,3,4,2,2
random_seed_46_game_45,46,45,random,wolf,0,1,2,left,inner,"[4,6,7]",1,2,1,2,5,villager,0,edge,left,[5],"[""villager""]",1,0,0,0,0,1,3,4,2,2
random_seed_46_game_46,46,46,random,wolf,0,1,9,right,inner,"[5,7,10]",2,1,1,2,8,witch,0,inner,right,"[8,2]","[""witch"",""villager""]",2,0,0,0,0,2,2,6,3,3
random_seed_46_game_47,46,47,random,village,1,0,2,left,inner,"[5,6,10]",3,0,1,2,5,werewolf,1,edge,left,"[5,8,6,10]","[""werewolf"",""villager"",""werewolf"",""werewolf""]",4,1,3,1,1,,4,3,0,3
random_seed_46_game_48,46,48,random,village,1,0,4,left,inner,"[2,5,6]",2,1,2,1,1,villager,0,edge,left,"[1,10,7]","[""villager"",""witch"",""hunter""]",3,0,0,0,1,,3,3,0,3
random_seed_46_game_49,46,49,random,village,1,0,2,left,inner,"[1,4,7]",1,2,2,1,9,witch,0,inner,right,"[9,7,4]","[""witch"",""werewolf"",""werewolf""]",3,1,2,0,1,,3,4,0,4
random_seed_46_game_50,46,50,random,wolf,0,1,4,left,inner,"[3,8,9]",0,3,1,2,6,villager,0,edge,right,"[6,10,1]","[""villager"",""villager"",""witch""]",3,0,0,0,0,3,3,4,2,2
random_seed_46_game_51,46,51,random,village,1,0,2,left,inner,"[7,9,10]",1,2,0,3,5,villager,0,edge,left,"[5,8,3]","[""villager"",""villager"",""villager""]",3,0,0,0,0,3,4,2,0,2
random_seed_46_game_52,46,52,random,village,1,0,5,left,edge,"[1,2,9]",1,2,2,1,2,werewolf,1,inner,left,"[2,7,4,9]","[""werewolf"",""villager"",""villager"",""werewolf""]",4,1,2,1,0,4,4,2,0,2
random_seed_46_game_53,46,53,random,village,1,0,4,left,inner,"[1,7,9]",1,2,1,2,7,werewolf,1,inner,right,"[7,3,8,1]","[""werewolf"",""witch"",""villager"",""werewolf""]",4,1,2,1,0,4,4,2,0,2
random_seed_46_game_54,46,54,random,village,1,0,1,left,edge,"[3,8,10]",1,2,1,2,10,werewolf,1,edge,right,"[10,7,5]","[""werewolf"",""villager"",""villager""]",3,1,1,1,0,3,3,3,0,3
random_seed_46_game_55,46,55,random,wolf,0,1,7,right,inner,"[3,6,9]",1,2,1,2,1,villager,0,edge,left,[1],"[""villager""]",1,0,0,0,0,1,3,4,2,2
random_seed_46_game_56,46,56,random,wolf,0,1,2,left,inner,"[4,5,6]",2,1,2,1,3,villager,0,inner,left,[3],"[""villager""]",1,0,0,0,0,1,3,6,3,3
random_seed_46_game_57,46,57,random,wolf,0,1,4,left,inner,"[3,5,7]",1,2,2,1,10,villager,0,edge,right,"[10,6,9,2]","[""villager"",""hunter"",""witch"",""villager""]",4,0,0,0,0,4,5,2,1,1
random_seed_46_game_58,46,58,random,wolf,0,1,1,left,edge,"[5,9,10]",2,1,1,2,6,villager,0,edge,right,[6],"[""villager""]",1,0,0,0,0,1,2,6,3,3
random_seed_46_game_59,46,59,random,wolf,0,1,6,right,edge,"[1,2,10]",2,1,2,1,4,villager,0,inner,left,"[4,9]","[""villager"",""hunter""]",2,0,0,0,0,2,3,4,2,2
random_seed_46_game_60,46,60,random,wolf,0,1,1,left,edge,"[2,6,7]",1,2,1,2,8,witch,0,inner,right,"[8,10]","[""witch"",""villager""]",2,0,0,0,0,2,4,2,1,1
random_seed_46_game_61,46,61,random,wolf,0,1,3,left,inner,"[5,6,7]",2,1,1,2,2,villager,0,inner,left,[2],"[""villager""]",1,0,0,0,0,1,4,2,1,1
random_seed_46_game_62,46,62,random,wolf,0,1,8,right,inner,"[2,5,7]",1,2,2,1,5,werewolf,1,edge,left,"[5,6,1]","[""werewolf"",""villager"",""villager""]",3,1,1,1,0,3,3,4,2,2
random_seed_46_game_63,46,63,random,wolf,0,1,5,left,edge,"[2,6,7]",1,2,1,2,2,werewolf,1,inner,left,"[2,8]","[""werewolf"",""villager""]",2,1,1,1,0,2,3,4,2,2
random_seed_46_game_64,46,64,random,wolf,0,1,3,left,inner,"[4,7,9]",0,3,1,2,9,werewolf,1,inner,right,"[9,8,7]","[""werewolf"",""witch"",""werewolf""]",3,1,2,1,0,3,4,2,1,1
random_seed_46_game_65,46,65,random,wolf,0,1,4,left,inner,"[2,5,10]",2,1,2,1,1,villager,0,edge,left,"[1,7]","[""villager"",""villager""]",2,0,0,0,0,2,2,6,3,3
random_seed_46_game_66,46,66,random,wolf,0,1,7,right,inner,"[1,6,9]",2,1,1,2,10,witch,0,edge,right,"[10,2]","[""witch"",""villager""]",2,0,0,0,0,2,4,2,1,1
random_seed_46_game_67,46,67,random,wolf,0,1,9,right,inner,"[2,3,8]",0,3,2,1,7,villager,0,inner,right,[7],"[""villager""]",1,0,0,0,0,1,3,4,2,2
random_seed_46_game_68,46,68,random,village,1,0,8,right,inner,"[4,5,9]",1,2,2,1,5,werewolf,1,edge,left,"[5,6,7]","[""werewolf"",""villager"",""villager""]",3,1,1,1,0,3,3,4,0,4
random_seed_46_game_69,46,69,random,wolf,0,1,10,right,edge,"[4,6,9]",1,2,1,2,4,werewolf,1,inner,left,"[4,2]","[""werewolf"",""witch""]",2,1,1,1,0,2,4,2,1,1
random_seed_46_game_70,46,70,random,wolf,0,1,8,right,inner,"[3,5,7]",1,2,2,1,4,witch,0,inner,left,"[4,6]","[""witch"",""villager""]",2,0,0,0,0,2,4,2,1,1
random_seed_46_game_71,46,71,random,wolf,0,1,4,left,inner,"[1,2,10]",2,1,2,1,7,villager,0,inner,right,"[7,9,8]","[""villager"",""witch"",""villager""]",3,0,0,0,0,3,4,2,1,1
random_seed_46_game_72,46,72,random,village,1,0,10,right,edge,"[3,4,5]",1,2,3,0,4,werewolf,1,inner,left,"[4,3,8]","[""werewolf"",""werewolf"",""villager""]",3,1,2,1,0,3,4,2,0,2
random_seed_46_game_73,46,73,random,village,1,0,10,right,edge,"[1,4,7]",1,2,2,1,4,werewolf,1,inner,left,[4],"[""werewolf""]",1,1,1,1,0,1,3,4,0,4
random_seed_46_game_74,46,74,random,wolf,0,1,4,left,inner,"[1,2,6]",2,1,2,1,6,werewolf,1,edge,right,"[6,9]","[""werewolf"",""hunter""]",2,1,1,1,0,2,5,2,1,1
random_seed_46_game_75,46,75,random,village,1,0,4,left,inner,"[3,9,10]",1,2,1,2,10,werewolf,1,edge,right,"[10,3]","[""werewolf"",""werewolf""]",2,1,2,1,1,,2,6,0,6
random_seed_46_game_76,46,76,random,village,1,0,7,right,inner,"[1,2,3]",1,2,3,0,4,villager,0,inner,left,"[4,1,10]","[""villager"",""werewolf"",""witch""]",3,1,1,0,0,3,3,3,0,3
random_seed_46_game_77,46,77,random,wolf,0,1,10,right,edge,"[2,3,5]",1,2,3,0,8,villager,0,inner,right,"[8,9,2,6]","[""villager"",""hunter"",""werewolf"",""villager""]",4,1,1,0,0,4,5,2,1,1
random_seed_46_game_78,46,78,random,wolf,0,1,4,left,inner,"[3,5,8]",1,2,2,1,9,villager,0,inner,right,"[9,5,10,8]","[""villager"",""werewolf"",""hunter"",""werewolf""]",4,1,2,0,1,,4,2,1,1
random_seed_46_game_79,46,79,random,wolf,0,1,3,left,inner,"[2,5,6]",2,1,2,1,1,witch,0,edge,left,[1],"[""witch""]",1,0,0,0,0,1,2,6,3,3
random_seed_46_game_80,46,80,random,village,1,0,3,left,inner,"[2,5,8]",1,2,2,1,8,werewolf,1,inner,right,"[8,1,7,4]","[""werewolf"",""villager"",""hunter"",""villager""]",4,1,1,1,0,4,4,3,0,3
random_seed_46_game_81,46,81,random,wolf,0,1,5,left,edge,"[2,3,6]",1,2,2,1,10,villager,0,edge,right,"[10,6,4]","[""villager"",""werewolf"",""villager""]",3,1,1,0,0,3,4,2,1,1
random_seed_46_game_82,46,82,random,wolf,0,1,1,left,edge,"[4,5,7]",1,2,2,1,6,hunter,0,edge,right,"[6,7]","[""hunter"",""werewolf""]",2,1,1,0,0,2,3,4,2,2
random_seed_46_game_83,46,83,random,wolf,0,1,8,right,inner,"[1,4,6]",2,1,2,1,7,villager,0,inner,right,"[7,6]","[""villager"",""werewolf""]",2,1,1,0,0,2,4,2,1,1
random_seed_46_game_84,46,84,random,village,1,0,3,left,inner,"[4,6,10]",2,1,1,2,2,villager,0,inner,left,"[2,5,1]","[""villager"",""villager"",""witch""]",3,0,0,0,1,,3,3,0,3
random_seed_46_game_85,46,85,random,wolf,0,1,10,right,edge,"[2,5,7]",1,2,2,1,9,villager,0,inner,right,"[9,4,8]","[""villager"",""witch"",""villager""]",3,0,0,0,0,3,3,6,3,3
random_seed_46_game_86,46,86,random,village,1,0,7,right,inner,"[1,4,8]",1,2,2,1,5,villager,0,edge,left,"[5,10,8]","[""villager"",""villager"",""werewolf""]",3,1,1,0,1,,3,3,0,3
random_seed_46_game_87,46,87,random,village,1,0,6,right,edge,"[1,9,10]",2,1,1,2,9,werewolf,1,inner,right,"[9,10,3]","[""werewolf"",""werewolf"",""hunter""]",3,1,2,1,0,3,4,2,0,2
random_seed_46_game_88,46,88,random,wolf,0,1,9,right,inner,"[2,3,5]",1,2,3,0,1,villager,0,edge,left,"[1,5]","[""villager"",""werewolf""]",2,1,1,0,1,,2,6,3,3
random_seed_46_game_89,46,89,random,village,1,0,2,left,inner,"[4,5,7]",1,2,2,1,5,werewolf,1,edge,left,"[5,10]","[""werewolf"",""witch""]",2,1,1,1,1,,2,5,0,5
random_seed_46_game_90,46,90,random,wolf,0,1,7,right,inner,"[5,6,10]",3,0,1,2,1,villager,0,edge,left,"[1,5,4,10]","[""villager"",""werewolf"",""villager"",""werewolf""]",4,1,2,0,0,4,4,2,1,1
random_seed_46_game_91,46,91,random,wolf,0,1,4,left,inner,"[3,6,9]",1,2,1,2,2,villager,0,inner,left,"[2,9,8,10]","[""villager"",""werewolf"",""hunter"",""witch""]",4,1,1,0,0,4,4,2,1,1
random_seed_46_game_92,46,92,random,village,1,0,6,right,edge,"[4,7,8]",0,3,1,2,4,werewolf,1,inner,left,"[4,1,8]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,0,3,4,2,0,2
random_seed_46_game_93,46,93,random,wolf,0,1,1,left,edge,"[2,4,7]",0,3,2,1,5,villager,0,edge,left,"[5,4,8]","[""villager"",""werewolf"",""villager""]",3,1,1,0,0,3,4,2,1,1
random_seed_46_game_94,46,94,random,village,1,0,5,left,edge,"[1,2,9]",1,2,2,1,4,villager,0,inner,left,"[4,9,7]","[""villager"",""werewolf"",""witch""]",3,1,1,0,1,,3,4,0,4
random_seed_46_game_95,46,95,random,village,1,0,8,right,inner,"[1,6,10]",3,0,1,2,4,villager,0,inner,left,"[4,5]","[""villager"",""hunter""]",2,0,0,0,1,,2,4,0,4
random_seed_46_game_96,46,96,random,wolf,0,1,7,right,inner,"[1,2,9]",1,2,2,1,8,hunter,0,inner,right,"[8,10,4]","[""hunter"",""villager"",""villager""]",3,0,0,0,0,3,3,6,3,3
