base_configuration_id,base_game_index,behavioral_regime,dataset_split,game_family_id,game_id,seed,utterance_count,winner
r2_ood_template_random_vote_speech,4,random_vote_speech,ood_template,ood_template_random_vote_speech_327_4,r2_ood_template_random_vote_speech_seed_327_game_4,327,16,wolf
r2_ood_template_random_vote_speech,5,random_vote_speech,ood_template,ood_template_random_vote_speech_327_5,r2_ood_template_random_vote_speech_seed_327_game_5,327,18,wolf
r2_ood_template_balanced_social,1,balanced_social,ood_template,ood_template_balanced_social_328_1,r2_ood_template_balanced_social_seed_328_game_1,328,26,wolf
r2_ood_template_balanced_social,2,balanced_social,ood_template,ood_template_balanced_social_328_2,r2_ood_template_balanced_social_seed_328_game_2,328,17,wolf
r2_ood_template_balanced_social,3,balanced_social,ood_template,ood_template_balanced_social_328_3,r2_ood_template_balanced_social_seed_328_game_3,328,26,wolf
r2_ood_template_balanced_social,4,balanced_social,ood_template,ood_template_balanced_social_328_4,r2_ood_template_balanced_social_seed_328_game_4,328,16,wolf
r2_ood_template_balanced_social,5,balanced_social,ood_template,ood_template_balanced_social_328_5,r2_ood_template_balanced_social_seed_328_game_5,328,21,wolf
r2_ood_template_deception_adaptive,1,deception_adaptive,ood_template,ood_template_deception_adaptive_328_1,r2_ood_template_deception_adaptive_seed_328_game_1,328,24,village
r2_ood_template_deception_adaptive,2,deception_adaptive,ood_template,ood_template_deception_adaptive_328_2,r2_ood_template_deception_adaptive_seed_328_game_2,328,22,village
r2_ood_template_deception_adaptive,3,deception_adaptive,ood_template,ood_template_deception_adaptive_328_3,r2_ood_template_deception_adaptive_seed_328_game_3,328,17,wolf
r2_ood_template_deception_adaptive,4,deception_adaptive,ood_template,ood_template_deception_adaptive_328_4,r2_ood_template_deception_adaptive_seed_328_game_4,328,16,wolf
r2_ood_template_deception_adaptive,5,deception_adaptive,ood_template,ood_template_deception_adaptive_328_5,r2_ood_template_deception_adaptive_seed_328_game_5,328,17,wolf
r2_ood_template_trust_weighted_memory,1,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_328_1,r2_ood_template_trust_weighted_memory_seed_328_game_1,328,22,wolf
r2_ood_template_trust_weighted_memory,2,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_328_2,r2_ood_template_trust_weighted_memory_seed_328_game_2,328,17,wolf
r2_ood_template_trust_weighted_memory,3,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_328_3,r2_ood_template_trust_weighted_memory_seed_328_game_3,328,21,wolf
r2_ood_template_trust_weighted_memory,4,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_328_4,r2_ood_template_trust_weighted_memory_seed_328_game_4,328,17,wolf
r2_ood_template_trust_weighted_memory,5,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_328_5,r2_ood_template_trust_weighted_memory_seed_328_game_5,328,23,wolf
r2_ood_template_random_vote_speech,1,random_vote_speech,ood_template,ood_template_random_vote_speech_328_1,r2_ood_template_random_vote_speech_seed_328_game_1,328,15,wolf
r2_ood_template_random_vote_speech,2,random_vote_speech,ood_template,ood_template_random_vote_speech_328_2,r2_ood_template_random_vote_speech_seed_328_game_2,328,20,wolf
r2_ood_template_random_vote_speech,3,random_vote_speech,ood_template,ood_template_random_vote_speech_328_3,r2_ood_template_random_vote_speech_seed_328_game_3,328,24,wolf
r2_ood_template_random_vote_speech,4,random_vote_speech,ood_template,ood_template_random_vote_speech_328_4,r2_ood_template_random_vote_speech_seed_328_game_4,328,22,village
r2_ood_template_random_vote_speech,5,random_vote_speech,ood_template,ood_template_random_vote_speech_328_5,r2_ood_template_random_vote_speech_seed_328_game_5,328,22,wolf
r2_ood_template_balanced_social,1,balanced_social,ood_template,ood_template_balanced_social_329_1,r2_ood_template_balanced_social_seed_329_game_1,329,25,village
r2_ood_template_balanced_social,2,balanced_social,ood_template,ood_template_balanced_social_329_2,r2_ood_template_balanced_social_seed_329_game_2,329,28,wolf
r2_ood_template_balanced_social,3,balanced_social,ood_template,ood_template_balanced_social_329_3,r2_ood_template_balanced_social_seed_329_game_3,329,22,wolf
r2_ood_template_balanced_social,4,balanced_social,ood_template,ood_template_balanced_social_329_4,r2_ood_template_balanced_social_seed_329_game_4,329,22,wolf
r2_ood_template_balanced_social,5,balanced_social,ood_template,ood_template_balanced_social_329_5,r2_ood_template_balanced_social_seed_329_game_5,329,26,wolf
r2_ood_template_deception_adaptive,1,deception_adaptive,ood_template,ood_template_deception_adaptive_329_1,r2_ood_template_deception_adaptive_seed_329_game_1,329,21,wolf
r2_ood_template_deception_adaptive,2,deception_adaptive,ood_template,ood_template_deception_adaptive_329_2,r2_ood_template_deception_adaptive_seed_329_game_2,329,24,wolf
r2_ood_template_deception_adaptive,3,deception_adaptive,ood_template,ood_template_deception_adaptive_329_3,r2_ood_template_deception_adaptive_seed_329_game_3,329,13,wolf
r2_ood_template_deception_adaptive,4,deception_adaptive,ood_template,ood_template_deception_adaptive_329_4,r2_ood_template_deception_adaptive_seed_329_game_4,329,24,wolf
r2_ood_template_deception_adaptive,5,deception_adaptive,ood_template,ood_template_deception_adaptive_329_5,r2_ood_template_deception_adaptive_seed_329_game_5,329,24,village
r2_ood_template_trust_weighted_memory,1,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_329_1,r2_ood_template_trust_weighted_memory_seed_329_game_1,329,25,village
r2_ood_template_trust_weighted_memory,2,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_329_2,r2_ood_template_trust_weighted_memory_seed_329_game_2,329,16,wolf
r2_ood_template_trust_weighted_memory,3,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_329_3,r2_ood_template_trust_weighted_memory_seed_329_game_3,329,23,village
r2_ood_template_trust_weighted_memory,4,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_329_4,r2_ood_template_trust_weighted_memory_seed_329_game_4,329,14,wolf
r2_ood_template_trust_weighted_memory,5,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_329_5,r2_ood_template_trust_weighted_memory_seed_329_game_5,329,23,village
r2_ood_template_random_vote_speech,1,random_vote_speech,ood_template,ood_template_random_vote_speech_329_1,r2_ood_template_random_vote_speech_seed_329_game_1,329,22,village
r2_ood_template_random_vote_speech,2,random_vote_speech,ood_template,ood_template_random_vote_speech_329_2,r2_ood_template_random_vote_speech_seed_329_game_2,329,20,wolf
r2_ood_template_random_vote_speech,3,random_vote_speech,ood_template,ood_template_random_vote_speech_329_3,r2_ood_template_random_vote_speech_seed_329_game_3,329,20,wolf
r2_ood_template_random_vote_speech,4,random_vote_speech,ood_template,ood_template_random_vote_speech_329_4,r2_ood_template_random_vote_speech_seed_329_game_4,329,24,wolf
r2_ood_template_random_vote_speech,5,random_vote_speech,ood_template,ood_template_random_vote_speech_329_5,r2_ood_template_random_vote_speech_seed_329_game_5,329,23,wolf
r2_ood_regime_risk_heterogeneous,1,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_330_1,r2_ood_regime_risk_heterogeneous_seed_330_game_1,330,22,wolf
r2_ood_regime_risk_heterogeneous,2,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_330_2,r2_ood_regime_risk_heterogeneous_seed_330_game_2,330,21,wolf
r2_ood_regime_risk_heterogeneous,3,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_330_3,r2_ood_regime_risk_heterogeneous_seed_330_game_3,330,16,village
r2_ood_regime_risk_heterogeneous,4,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_330_4,r2_ood_regime_risk_heterogeneous_seed_330_game_4,330,24,village
r2_ood_regime_risk_heterogeneous,5,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_330_5,r2_ood_regime_risk_heterogeneous_seed_330_game_5,330,10,wolf
r2_ood_regime_risk_heterogeneous,6,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_330_6,r2_ood_regime_risk_heterogeneous_seed_330_game_6,330,15,wolf
r2_ood_regime_risk_heterogeneous,7,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_330_7,r2_ood_regime_risk_heterogeneous_seed_330_game_7,330,26,village
r2_ood_regime_risk_heterogeneous,8,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_330_8,r2_ood_regime_risk_heterogeneous_seed_330_game_8,330,17,wolf
r2_ood_regime_risk_heterogeneous,9,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_330_9,r2_ood_regime_risk_heterogeneous_seed_330_game_9,330,23,village
r2_ood_regime_risk_heterogeneous,10,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_330_10,r2_ood_regime_risk_heterogeneous_seed_330_game_10,330,17,wolf
r2_ood_regime_last_words_enabled,1,last_words_enabled,ood_regime,ood_regime_last_words_enabled_330_1,r2_ood_regime_last_words_enabled_seed_330_game_1,330,25,wolf
r2_ood_regime_last_words_enabled,2,last_words_enabled,ood_regime,ood_regime_last_words_enabled_330_2,r2_ood_regime_last_words_enabled_seed_330_game_2,330,26,wolf
r2_ood_regime_last_words_enabled,3,last_words_enabled,ood_regime,ood_regime_last_words_enabled_330_3,r2_ood_regime_last_words_enabled_seed_330_game_3,330,19,wolf
r2_ood_regime_last_words_enabled,4,last_words_enabled,ood_regime,ood_regime_last_words_enabled_330_4,r2_ood_regime_last_words_enabled_seed_330_game_4,330,19,wolf
r2_ood_regime_last_words_enabled,5,last_words_enabled,ood_regime,ood_regime_last_words_enabled_330_5,r2_ood_regime_last_words_enabled_seed_330_game_5,330,20,wolf
r2_ood_regime_last_words_enabled,6,last_words_enabled,ood_regime,ood_regime_last_words_enabled_330_6,r2_ood_regime_last_words_enabled_seed_330_game_6,330,20,wolf
r2_ood_regime_last_words_enabled,7,last_words_enabled,ood_regime,ood_regime_last_words_enabled_330_7,r2_ood_regime_last_words_enabled_seed_330_game_7,330,32,village
r2_ood_regime_last_words_enabled,8,last_words_enabled,ood_regime,ood_regime_last_words_enabled_330_8,r2_ood_regime_last_words_enabled_seed_330_game_8,330,30,wolf
r2_ood_regime_last_words_enabled,9,last_words_enabled,ood_regime,ood_regime_last_words_enabled_330_9,r2_ood_regime_last_words_enabled_seed_330_game_9,330,19,village
r2_ood_regime_last_words_enabled,10,last_words_enabled,ood_regime,ood_regime_last_words_enabled_330_10,r2_ood_regime_last_words_enabled_seed_330_game_10,330,20,wolf
r2_ood_regime_risk_heterogeneous,1,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_331_1,r2_ood_regime_risk_heterogeneous_seed_331_game_1,331,17,wolf
r2_ood_regime_risk_heterogeneous,2,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_331_2,r2_ood_regime_risk_heterogeneous_seed_331_game_2,331,17,wolf
r2_ood_regime_risk_heterogeneous,3,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_331_3,r2_ood_regime_risk_heterogeneous_seed_331_game_3,331,21,wolf
r2_ood_regime_risk_heterogeneous,4,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_331_4,r2_ood_regime_risk_heterogeneous_seed_331_game_4,331,16,wolf
r2_ood_regime_risk_heterogeneous,5,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_331_5,r2_ood_regime_risk_heterogeneous_seed_331_game_5,331,17,wolf
r2_ood_regime_risk_heterogeneous,6,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_331_6,r2_ood_regime_risk_heterogeneous_seed_331_game_6,331,22,wolf
r2_ood_regime_risk_heterogeneous,7,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_331_7,r2_ood_regime_risk_heterogeneous_seed_331_game_7,331,22,village
r2_ood_regime_risk_heterogeneous,8,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_331_8,r2_ood_regime_risk_heterogeneous_seed_331_game_8,331,17,wolf
r2_ood_regime_risk_heterogeneous,9,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_331_9,r2_ood_regime_risk_heterogeneous_seed_331_game_9,331,24,wolf
r2_ood_regime_risk_heterogeneous,10,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_331_10,r2_ood_regime_risk_heterogeneous_seed_331_game_10,331,21,wolf
r2_ood_regime_last_words_enabled,1,last_words_enabled,ood_regime,ood_regime_last_words_enabled_331_1,r2_ood_regime_last_words_enabled_seed_331_game_1,331,27,wolf
r2_ood_regime_last_words_enabled,2,last_words_enabled,ood_regime,ood_regime_last_words_enabled_331_2,r2_ood_regime_last_words_enabled_seed_331_game_2,331,19,wolf
r2_ood_regime_last_words_enabled,3,last_words_enabled,ood_regime,ood_regime_last_words_enabled_331_3,r2_ood_regime_last_words_enabled_seed_331_game_3,331,11,wolf
r2_ood_regime_last_words_enabled,4,last_words_enabled,ood_regime,ood_regime_last_words_enabled_331_4,r2_ood_regime_last_words_enabled_seed_331_game_4,331,19,village
r2_ood_regime_last_words_enabled,5,last_words_enabled,ood_regime,ood_regime_last_words_enabled_331_5,r2_ood_regime_last_words_enabled_seed_331_game_5,331,19,wolf
r2_ood_regime_last_words_enabled,6,last_words_enabled,ood_regime,ood_regime_last_words_enabled_331_6,r2_ood_regime_last_words_enabled_seed_331_game_6,331,11,wolf
r2_ood_regime_last_words_enabled,7,last_words_enabled,ood_regime,ood_regime_last_words_enabled_331_7,r2_ood_regime_last_words_enabled_seed_331_game_7,331,19,wolf
r2_ood_regime_last_words_enabled,8,last_words_enabled,ood_regime,ood_regime_last_words_enabled_331_8,r2_ood_regime_last_words_enabled_seed_331_game_8,331,26,wolf
r2_ood_regime_last_words_enabled,9,last_words_enabled,ood_regime,ood_regime_last_words_enabled_331_9,r2_ood_regime_last_words_enabled_seed_331_game_9,331,20,wolf
r2_ood_regime_last_words_enabled,10,last_words_enabled,ood_regime,ood_regime_last_words_enabled_331_10,r2_ood_regime_last_words_enabled_seed_331_game_10,331,18,village
r2_ood_regime_risk_heterogeneous,1,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_332_1,r2_ood_regime_risk_heterogeneous_seed_332_game_1,332,17,village
r2_ood_regime_risk_heterogeneous,2,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_332_2,r2_ood_regime_risk_heterogeneous_seed_332_game_2,332,18,wolf
r2_ood_regime_risk_heterogeneous,3,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_332_3,r2_ood_regime_risk_heterogeneous_seed_332_game_3,332,23,wolf
r2_ood_regime_risk_heterogeneous,4,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_332_4,r2_ood_regime_risk_heterogeneous_seed_332_game_4,332,20,wolf
r2_ood_regime_risk_heterogeneous,5,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_332_5,r2_ood_regime_risk_heterogeneous_seed_332_game_5,332,24,wolf
r2_ood_regime_risk_heterogeneous,6,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_332_6,r2_ood_regime_risk_heterogeneous_seed_332_game_6,332,9,wolf
r2_ood_regime_risk_heterogeneous,7,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_332_7,r2_ood_regime_risk_heterogeneous_seed_332_game_7,332,17,wolf
r2_ood_regime_risk_heterogeneous,8,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_332_8,r2_ood_regime_risk_heterogeneous_seed_332_game_8,332,18,wolf
r2_ood_regime_risk_heterogeneous,9,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_332_9,r2_ood_regime_risk_heterogeneous_seed_332_game_9,332,18,wolf
r2_ood_regime_risk_heterogeneous,10,risk_heterogeneous,ood_regime,ood_regime_risk_heterogeneous_332_10,r2_ood_regime_risk_heterogeneous_seed_332_game_10,332,24,wolf
r2_ood_regime_last_words_enabled,1,last_words_enabled,ood_regime,ood_regime_last_words_enabled_332_1,r2_ood_regime_last_words_enabled_seed_332_game_1,332,19,wolf
